  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3424                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -25.000  -0.5352   0.25587   0.25265  -0.0003   1.0000   0.0437
 -24.500  -0.5131   0.25224   0.24903  -0.0035   1.0000   0.0445
 -24.000  -0.4931   0.24801   0.24480  -0.0070   1.0000   0.0459
 -22.000  -0.1980   0.16052   0.15811  -0.0355   1.0000   0.0519
 -21.500  -0.1953   0.15955   0.15718  -0.0341   1.0000   0.0536
 -20.000  -0.9488   0.09206   0.08736  -0.0847   1.0000   0.0695
 -19.500  -0.9574   0.08473   0.07994  -0.0881   1.0000   0.0712
 -19.000  -0.9686   0.07723   0.07232  -0.0913   1.0000   0.0731
 -18.500  -0.9818   0.06984   0.06476  -0.0942   1.0000   0.0748
 -18.000  -0.9937   0.06309   0.05781  -0.0963   1.0000   0.0762
 -17.500  -1.0032   0.05770   0.05232  -0.0963   1.0000   0.0780
 -17.000  -1.0158   0.05267   0.04727  -0.0955   1.0000   0.0800
 -16.500  -1.0316   0.04818   0.04271  -0.0935   1.0000   0.0817
 -16.000  -1.0516   0.04438   0.03882  -0.0897   1.0000   0.0833
 -15.500  -1.0632   0.04088   0.03521  -0.0866   0.9993   0.0850
 -15.000  -1.0241   0.03710   0.03125  -0.0915   0.9948   0.0873
 -14.500  -0.9915   0.03305   0.02718  -0.0957   0.9898   0.0914
 -14.000  -0.9426   0.03010   0.02417  -0.1008   0.9863   0.0951
 -13.500  -0.9014   0.02782   0.02176  -0.1028   0.9776   0.0984
 -13.000  -0.8534   0.02528   0.01917  -0.1062   0.9706   0.1028
 -12.500  -0.7978   0.02323   0.01712  -0.1101   0.9647   0.1079
 -12.000  -0.7557   0.02186   0.01565  -0.1100   0.9521   0.1121
 -11.500  -0.7201   0.02016   0.01390  -0.1087   0.9378   0.1174
 -11.000  -0.6892   0.01902   0.01275  -0.1057   0.9208   0.1225
 -10.500  -0.6495   0.01816   0.01175  -0.1035   0.9043   0.1275
 -10.000  -0.6202   0.01710   0.01068  -0.0998   0.8864   0.1343
  -9.500  -0.5804   0.01635   0.00985  -0.0973   0.8690   0.1409
  -9.000  -0.5432   0.01588   0.00929  -0.0942   0.8530   0.1464
  -8.500  -0.5054   0.01515   0.00854  -0.0912   0.8345   0.1561
  -8.000  -0.4610   0.01476   0.00809  -0.0892   0.8183   0.1634
  -7.500  -0.4172   0.01417   0.00744  -0.0871   0.7984   0.1743
  -7.000  -0.3703   0.01382   0.00707  -0.0855   0.7812   0.1840
  -6.500  -0.3236   0.01338   0.00656  -0.0838   0.7619   0.1960
  -6.000  -0.2751   0.01309   0.00626  -0.0824   0.7440   0.2078
  -5.500  -0.2277   0.01275   0.00587  -0.0808   0.7238   0.2219
  -5.000  -0.1780   0.01255   0.00561  -0.0795   0.7045   0.2351
  -4.500  -0.1301   0.01227   0.00534  -0.0779   0.6858   0.2524
  -4.000  -0.0796   0.01217   0.00514  -0.0767   0.6658   0.2661
  -3.500  -0.0321   0.01191   0.00495  -0.0751   0.6471   0.2876
  -3.000   0.0175   0.01183   0.00477  -0.0737   0.6283   0.3057
  -2.500   0.0669   0.01169   0.00468  -0.0724   0.6117   0.3278
  -2.000   0.1148   0.01158   0.00456  -0.0708   0.5934   0.3525
  -1.500   0.1651   0.01152   0.00451  -0.0696   0.5787   0.3775
  -1.000   0.2139   0.01141   0.00446  -0.0682   0.5642   0.4088
  -0.500   0.2617   0.01138   0.00449  -0.0666   0.5485   0.4490
  -0.000   0.3101   0.01122   0.00454  -0.0650   0.5379   0.4976
   0.500   0.3575   0.01122   0.00462  -0.0633   0.5252   0.5448
   1.000   0.4072   0.01129   0.00478  -0.0620   0.5130   0.5895
   1.500   0.4563   0.01128   0.00493  -0.0606   0.5040   0.6312
   2.000   0.5040   0.01138   0.00509  -0.0588   0.4930   0.6703
   2.500   0.5538   0.01159   0.00536  -0.0576   0.4810   0.7099
   3.000   0.6009   0.01165   0.00558  -0.0557   0.4738   0.7482
   3.500   0.6441   0.01178   0.00581  -0.0531   0.4641   0.7891
   4.000   0.6897   0.01214   0.00618  -0.0510   0.4513   0.8289
   4.500   0.7327   0.01237   0.00657  -0.0482   0.4448   0.8709
   5.000   0.7749   0.01269   0.00698  -0.0453   0.4359   0.9101
   5.500   0.8212   0.01322   0.00748  -0.0434   0.4256   0.9448
   6.000   0.8838   0.01385   0.00807  -0.0451   0.4151   0.9686
   6.500   0.9543   0.01444   0.00868  -0.0487   0.4058   0.9856
   7.000   1.0369   0.01523   0.00935  -0.0552   0.3927   0.9939
   7.500   1.0977   0.01580   0.00993  -0.0573   0.3830   1.0000
   8.000   1.0993   0.01605   0.01019  -0.0480   0.3749   1.0000
   8.500   1.1143   0.01667   0.01071  -0.0415   0.3648   1.0000
   9.000   1.1434   0.01743   0.01146  -0.0377   0.3552   1.0000
   9.500   1.1763   0.01821   0.01227  -0.0348   0.3457   1.0000
  10.000   1.2024   0.01946   0.01343  -0.0314   0.3341   1.0000
  10.500   1.2369   0.02051   0.01454  -0.0293   0.3250   1.0000
  11.000   1.2659   0.02188   0.01591  -0.0267   0.3148   1.0000
  11.500   1.2899   0.02362   0.01758  -0.0239   0.3028   1.0000
  12.000   1.3199   0.02520   0.01925  -0.0220   0.2943   1.0000
  12.500   1.3400   0.02746   0.02147  -0.0195   0.2832   1.0000
  13.000   1.3644   0.02958   0.02365  -0.0175   0.2736   1.0000
  13.500   1.3845   0.03214   0.02624  -0.0157   0.2635   1.0000
  14.000   1.3969   0.03533   0.02939  -0.0134   0.2522   1.0000
  14.500   1.4176   0.03817   0.03236  -0.0122   0.2438   1.0000
  15.000   1.4238   0.04225   0.03641  -0.0104   0.2333   1.0000
  15.500   1.4373   0.04584   0.04009  -0.0093   0.2246   1.0000
  16.000   1.4448   0.05011   0.04440  -0.0082   0.2152   1.0000
  16.500   1.4446   0.05519   0.04951  -0.0071   0.2055   1.0000
  17.000   1.4509   0.05991   0.05434  -0.0067   0.1975   1.0000
  17.500   1.4456   0.06565   0.06005  -0.0061   0.1877   1.0000
  18.000   1.4481   0.07097   0.06551  -0.0061   0.1807   1.0000
  18.500   1.4422   0.07722   0.07180  -0.0062   0.1723   1.0000
  19.000   1.4400   0.08305   0.07767  -0.0065   0.1644   1.0000
  19.500   1.4350   0.08939   0.08414  -0.0072   0.1576   1.0000
  20.000   1.4286   0.09572   0.09042  -0.0079   0.1491   1.0000
  20.500   1.4242   0.10226   0.09714  -0.0092   0.1435   1.0000
  21.000   1.4191   0.10877   0.10369  -0.0106   0.1368   1.0000
  21.500   1.4151   0.11508   0.11002  -0.0122   0.1303   1.0000
  22.000   1.4115   0.12155   0.11663  -0.0142   0.1249   1.0000
  22.500   1.4048   0.12836   0.12342  -0.0165   0.1186   1.0000
  23.000   1.4065   0.13412   0.12928  -0.0187   0.1136   1.0000
  23.500   1.4005   0.14113   0.13641  -0.0217   0.1088   1.0000
  24.000   1.4054   0.14631   0.14150  -0.0241   0.1031   1.0000
  24.500   1.3982   0.15361   0.14899  -0.0277   0.0992   1.0000
  25.000   1.3983   0.15972   0.15517  -0.0311   0.0949   1.0000
