  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3332                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.000  -0.3402   0.22647   0.22303  -0.0354   1.0000   0.0665
 -23.500  -0.3456   0.21698   0.21352  -0.0397   1.0000   0.0665
 -23.000  -0.3654   0.20531   0.20182  -0.0443   1.0000   0.0700
 -22.500  -0.3423   0.20432   0.20089  -0.0449   1.0000   0.0709
 -22.000  -0.3313   0.20117   0.19777  -0.0457   1.0000   0.0723
 -21.000  -0.4356   0.17127   0.16779  -0.0537   1.0000   0.0855
 -20.000  -0.9530   0.08731   0.08218  -0.0818   1.0000   0.1083
 -19.500  -0.9692   0.08154   0.07625  -0.0819   0.9995   0.1101
 -19.000  -0.9469   0.07607   0.07066  -0.0865   0.9969   0.1127
 -18.500  -0.9181   0.07125   0.06588  -0.0912   0.9936   0.1162
 -18.000  -0.8936   0.06577   0.06033  -0.0963   0.9901   0.1191
 -17.500  -0.8603   0.06094   0.05540  -0.1017   0.9869   0.1221
 -17.000  -0.8281   0.05591   0.05020  -0.1075   0.9844   0.1244
 -16.500  -0.7911   0.05242   0.04674  -0.1110   0.9803   0.1287
 -16.000  -0.7619   0.04828   0.04260  -0.1143   0.9721   0.1324
 -15.500  -0.7249   0.04470   0.03896  -0.1180   0.9636   0.1361
 -15.000  -0.6871   0.04140   0.03553  -0.1212   0.9531   0.1391
 -14.500  -0.6699   0.03880   0.03290  -0.1194   0.9363   0.1432
 -14.000  -0.6472   0.03614   0.03022  -0.1187   0.9179   0.1475
 -13.500  -0.6275   0.03365   0.02765  -0.1173   0.8992   0.1515
 -13.000  -0.5996   0.03168   0.02551  -0.1163   0.8787   0.1552
 -12.500  -0.5736   0.02976   0.02351  -0.1149   0.8588   0.1597
 -12.000  -0.5508   0.02770   0.02138  -0.1133   0.8375   0.1651
 -11.500  -0.5209   0.02610   0.01968  -0.1120   0.8156   0.1701
 -11.000  -0.4886   0.02470   0.01810  -0.1109   0.7933   0.1745
 -10.500  -0.4589   0.02326   0.01658  -0.1091   0.7718   0.1812
 -10.000  -0.4307   0.02185   0.01513  -0.1073   0.7527   0.1876
  -9.500  -0.3942   0.02090   0.01406  -0.1059   0.7328   0.1935
  -9.000  -0.3580   0.02002   0.01303  -0.1043   0.7126   0.1995
  -8.500  -0.3298   0.01888   0.01189  -0.1016   0.6935   0.2086
  -8.000  -0.2938   0.01822   0.01112  -0.0996   0.6739   0.2161
  -7.500  -0.2558   0.01763   0.01043  -0.0976   0.6576   0.2225
  -7.000  -0.2280   0.01688   0.00962  -0.0940   0.6362   0.2345
  -6.500  -0.1924   0.01634   0.00909  -0.0913   0.6232   0.2437
  -6.000  -0.1593   0.01595   0.00856  -0.0879   0.6045   0.2534
  -5.500  -0.1321   0.01541   0.00808  -0.0835   0.5897   0.2674
  -5.000  -0.0994   0.01518   0.00774  -0.0796   0.5738   0.2773
  -4.500  -0.0839   0.01481   0.00738  -0.0726   0.5561   0.2957
  -3.500  -0.0644   0.01437   0.00700  -0.0554   0.5275   0.3386
  -3.000  -0.0482   0.01412   0.00688  -0.0480   0.5149   0.3711
  -2.500  -0.0349   0.01390   0.00677  -0.0399   0.5025   0.4030
  -2.000  -0.0205   0.01392   0.00675  -0.0320   0.4865   0.4294
  -1.500   0.0137   0.01394   0.00681  -0.0280   0.4768   0.4513
  -1.000   0.0452   0.01396   0.00689  -0.0236   0.4645   0.4763
  -0.500   0.0824   0.01433   0.00711  -0.0204   0.4491   0.4922
  -0.000   0.1218   0.01436   0.00730  -0.0177   0.4428   0.5143
   0.500   0.1644   0.01461   0.00753  -0.0156   0.4339   0.5313
   1.000   0.2046   0.01492   0.00779  -0.0133   0.4240   0.5485
   1.500   0.2505   0.01523   0.00814  -0.0120   0.4147   0.5680
   2.000   0.2943   0.01558   0.00848  -0.0104   0.4096   0.5799
   2.500   0.3384   0.01581   0.00885  -0.0089   0.4038   0.6039
   3.000   0.3829   0.01624   0.00926  -0.0076   0.3975   0.6211
   3.500   0.4280   0.01670   0.00972  -0.0065   0.3897   0.6428
   4.000   0.4771   0.01713   0.01023  -0.0061   0.3838   0.6645
   4.500   0.5188   0.01762   0.01082  -0.0046   0.3805   0.6879
   5.000   0.5619   0.01812   0.01147  -0.0033   0.3765   0.7149
   5.500   0.6052   0.01864   0.01210  -0.0022   0.3720   0.7419
   6.000   0.6462   0.01930   0.01281  -0.0008   0.3670   0.7666
   6.500   0.6873   0.02003   0.01360   0.0005   0.3609   0.7960
   7.000   0.7371   0.02070   0.01432   0.0006   0.3553   0.8237
   7.500   0.7711   0.02155   0.01537   0.0029   0.3530   0.8580
   8.000   0.8049   0.02250   0.01646   0.0052   0.3494   0.8897
   8.500   0.8355   0.02366   0.01771   0.0078   0.3451   0.9204
   9.000   0.8692   0.02485   0.01894   0.0099   0.3410   0.9505
   9.500   0.9240   0.02623   0.02029   0.0075   0.3364   0.9696
  10.000   0.9859   0.02737   0.02134   0.0047   0.3290   0.9825
  10.500   1.0447   0.02941   0.02347  -0.0002   0.3262   0.9878
  11.000   1.1006   0.03164   0.02578  -0.0048   0.3226   0.9946
  11.500   1.1564   0.03374   0.02791  -0.0090   0.3181   1.0000
  12.000   1.1477   0.03513   0.02930  -0.0019   0.3141   1.0000
  12.500   1.1586   0.03652   0.03063   0.0022   0.3096   1.0000
  13.000   1.1902   0.03745   0.03149   0.0041   0.3034   1.0000
  13.500   1.1906   0.04062   0.03479   0.0073   0.3009   1.0000
  14.000   1.2010   0.04369   0.03796   0.0091   0.2968   1.0000
  14.500   1.2120   0.04700   0.04133   0.0103   0.2920   1.0000
  15.000   1.2338   0.04962   0.04394   0.0108   0.2876   1.0000
  15.500   1.2651   0.05139   0.04563   0.0110   0.2820   1.0000
  16.000   1.2613   0.05646   0.05086   0.0120   0.2775   1.0000
  16.500   1.2516   0.06236   0.05692   0.0127   0.2723   1.0000
  17.000   1.2634   0.06629   0.06089   0.0126   0.2674   1.0000
  17.500   1.2854   0.06917   0.06370   0.0123   0.2620   1.0000
  18.000   1.2775   0.07510   0.06977   0.0125   0.2563   1.0000
  18.500   1.2390   0.08460   0.07947   0.0125   0.2495   1.0000
  19.000   1.2464   0.08927   0.08415   0.0117   0.2440   1.0000
  19.500   1.2968   0.08900   0.08375   0.0109   0.2391   1.0000
  20.000   1.1651   0.10953   0.10473   0.0100   0.2277   1.0000
  20.500   1.1993   0.11127   0.10642   0.0086   0.2238   1.0000
  21.000   1.2567   0.11004   0.10505   0.0076   0.2202   1.0000
  22.000   1.1069   0.13980   0.13526   0.0020   0.1990   1.0000
  23.500   1.1711   0.14936   0.14481  -0.0044   0.1858   1.0000
  25.000   1.1764   0.16630   0.16186  -0.0133   0.1683   1.0000
