  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6026                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -25.000  -1.0796   0.10496   0.10002  -0.0807   0.9998   0.0960
 -24.500  -1.0934   0.09684   0.09168  -0.0843   0.9998   0.0982
 -24.000  -1.0854   0.09230   0.08715  -0.0852   0.9998   0.1018
 -23.500  -1.0896   0.08582   0.08064  -0.0874   0.9998   0.1050
 -23.000  -1.0899   0.07984   0.07454  -0.0892   0.9998   0.1083
 -22.500  -1.0943   0.07337   0.06790  -0.0911   0.9998   0.1110
 -22.000  -1.0899   0.06869   0.06321  -0.0914   0.9998   0.1152
 -21.500  -1.0921   0.06304   0.05754  -0.0923   0.9998   0.1189
 -21.000  -1.0905   0.05795   0.05234  -0.0927   0.9998   0.1225
 -20.500  -1.0845   0.05359   0.04784  -0.0925   0.9998   0.1254
 -20.000  -1.0880   0.04911   0.04336  -0.0912   0.9998   0.1305
 -19.500  -1.0931   0.04490   0.03914  -0.0892   0.9998   0.1348
 -19.000  -1.0946   0.04174   0.03590  -0.0859   0.9998   0.1386
 -18.500  -1.1005   0.03904   0.03308  -0.0813   0.9998   0.1414
 -18.000  -1.1245   0.03608   0.03012  -0.0745   0.9998   0.1462
 -17.500  -1.1009   0.03272   0.02676  -0.0751   0.9964   0.1524
 -17.000  -1.0503   0.03027   0.02421  -0.0781   0.9913   0.1583
 -16.500  -1.0051   0.02742   0.02136  -0.0810   0.9868   0.1664
 -16.000  -0.9572   0.02519   0.01913  -0.0830   0.9804   0.1742
 -15.500  -0.9049   0.02346   0.01732  -0.0846   0.9722   0.1814
 -15.000  -0.8516   0.02139   0.01532  -0.0870   0.9650   0.1914
