  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1735                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -25.000  -0.8548   0.15721   0.15272  -0.0512   1.0000   0.1288
 -24.500  -0.8170   0.15779   0.15340  -0.0514   1.0000   0.1306
 -24.000  -0.7786   0.15859   0.15431  -0.0513   1.0000   0.1319
 -23.500  -0.7397   0.15978   0.15558  -0.0508   1.0000   0.1329
 -21.500  -0.9879   0.11286   0.10794  -0.0584   1.0000   0.1602
 -21.000  -0.9877   0.10982   0.10496  -0.0572   1.0000   0.1638
 -20.500  -1.0122   0.10380   0.09886  -0.0563   1.0000   0.1682
 -20.000  -1.0539   0.09595   0.09080  -0.0554   1.0000   0.1721
 -19.500  -1.0264   0.09224   0.08712  -0.0584   0.9984   0.1772
 -19.000  -1.0000   0.08740   0.08230  -0.0628   0.9958   0.1819
 -18.500  -0.9915   0.08045   0.07521  -0.0675   0.9926   0.1868
 -18.000  -0.9843   0.07356   0.06811  -0.0721   0.9896   0.1904
 -17.500  -0.9433   0.07048   0.06514  -0.0761   0.9869   0.1970
 -17.000  -0.9153   0.06555   0.06018  -0.0810   0.9845   0.2023
 -16.500  -0.8894   0.06042   0.05493  -0.0859   0.9825   0.2071
 -16.000  -0.8615   0.05625   0.05067  -0.0893   0.9792   0.2122
 -15.500  -0.8365   0.05301   0.04751  -0.0904   0.9718   0.2184
 -15.000  -0.8082   0.04870   0.04315  -0.0940   0.9661   0.2240
 -14.500  -0.7705   0.04484   0.03916  -0.0984   0.9613   0.2287
 -14.000  -0.7268   0.04210   0.03645  -0.1017   0.9561   0.2356
 -13.500  -0.6986   0.03877   0.03314  -0.1035   0.9473   0.2421
 -13.000  -0.6776   0.03631   0.03062  -0.1023   0.9348   0.2473
 -12.500  -0.6566   0.03337   0.02754  -0.1017   0.9220   0.2515
 -12.000  -0.6274   0.03154   0.02575  -0.1006   0.9081   0.2594
 -11.500  -0.6034   0.02958   0.02379  -0.0989   0.8920   0.2659
 -11.000  -0.5781   0.02749   0.02156  -0.0976   0.8738   0.2717
 -10.500  -0.5506   0.02587   0.01982  -0.0961   0.8558   0.2758
 -10.000  -0.5176   0.02449   0.01841  -0.0947   0.8340   0.2852
  -9.500  -0.4920   0.02294   0.01685  -0.0928   0.8135   0.2921
  -9.000  -0.4584   0.02184   0.01557  -0.0913   0.7888   0.2981
  -8.500  -0.4243   0.02086   0.01441  -0.0898   0.7634   0.3033
  -8.000  -0.3949   0.01975   0.01331  -0.0875   0.7404   0.3133
  -7.500  -0.3619   0.01901   0.01240  -0.0854   0.7130   0.3207
  -7.000  -0.3265   0.01836   0.01167  -0.0835   0.6940   0.3271
  -6.500  -0.2930   0.01780   0.01092  -0.0811   0.6703   0.3343
  -6.000  -0.2614   0.01712   0.01032  -0.0783   0.6556   0.3441
  -5.500  -0.2289   0.01673   0.00983  -0.0753   0.6357   0.3519
  -5.000  -0.1981   0.01641   0.00939  -0.0719   0.6196   0.3583
  -4.500  -0.1634   0.01602   0.00900  -0.0689   0.6054   0.3678
  -4.000  -0.1401   0.01577   0.00868  -0.0638   0.5862   0.3771
  -3.500  -0.1146   0.01554   0.00846  -0.0588   0.5750   0.3854
  -3.000  -0.0935   0.01545   0.00829  -0.0527   0.5625   0.3915
  -2.500  -0.0825   0.01534   0.00811  -0.0445   0.5467   0.4019
  -2.000  -0.0831   0.01521   0.00804  -0.0340   0.5362   0.4110
  -1.500  -0.0816   0.01512   0.00796  -0.0237   0.5262   0.4194
  -1.000  -0.0679   0.01520   0.00793  -0.0158   0.5141   0.4260
  -0.500  -0.0368   0.01518   0.00788  -0.0116   0.5001   0.4381
  -0.000  -0.0103   0.01509   0.00791  -0.0063   0.4919   0.4493
   0.500   0.0220   0.01521   0.00799  -0.0023   0.4810   0.4594
   1.000   0.0578   0.01548   0.00812   0.0009   0.4670   0.4677
   1.500   0.0951   0.01546   0.00825   0.0038   0.4590   0.4832
   2.000   0.1339   0.01561   0.00845   0.0064   0.4496   0.4954
   2.500   0.1712   0.01598   0.00871   0.0091   0.4389   0.5037
   3.000   0.2130   0.01620   0.00897   0.0109   0.4271   0.5209
   3.500   0.2523   0.01645   0.00935   0.0131   0.4199   0.5348
   4.000   0.2941   0.01686   0.00971   0.0148   0.4108   0.5450
