  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5137                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -23.500  -0.1462   0.22063   0.21754  -0.0475   0.9943   0.0464
 -23.000  -0.1059   0.21528   0.21220  -0.0547   0.9913   0.0472
 -22.500  -0.0676   0.20923   0.20616  -0.0625   0.9885   0.0484
 -21.000  -0.0196   0.17638   0.17329  -0.0898   0.9802   0.0553
 -20.500   0.0105   0.17108   0.16801  -0.0944   0.9726   0.0561
 -20.000   0.0340   0.16401   0.16095  -0.0999   0.9640   0.0574
 -19.500  -0.4774   0.08150   0.07595  -0.1275   0.9635   0.0476
 -19.000  -0.4491   0.07704   0.07139  -0.1307   0.9553   0.0480
 -18.500  -0.4318   0.07353   0.06779  -0.1305   0.9420   0.0484
 -18.000  -0.4104   0.07011   0.06424  -0.1305   0.9266   0.0488
 -17.500  -0.3883   0.06707   0.06110  -0.1302   0.9106   0.0492
 -17.000  -0.3626   0.06445   0.05835  -0.1297   0.8924   0.0498
 -16.500  -0.3327   0.06218   0.05596  -0.1293   0.8742   0.0504
 -16.000  -0.3013   0.06011   0.05374  -0.1287   0.8534   0.0510
 -15.500  -0.2676   0.05816   0.05167  -0.1285   0.8350   0.0517
 -15.000  -0.2348   0.05621   0.04956  -0.1282   0.8134   0.0524
 -14.500  -0.2054   0.05392   0.04712  -0.1283   0.7939   0.0531
 -14.000  -0.1852   0.05096   0.04395  -0.1285   0.7741   0.0536
 -13.500  -0.1151   0.05251   0.04560  -0.1269   0.7540   0.0552
 -13.000  -0.0782   0.05117   0.04419  -0.1265   0.7339   0.0561
 -12.500  -0.0437   0.04959   0.04254  -0.1262   0.7156   0.0570
 -12.000  -0.0102   0.04790   0.04080  -0.1260   0.6983   0.0579
 -11.500   0.0220   0.04626   0.03902  -0.1255   0.6779   0.0589
 -11.000   0.0534   0.04441   0.03715  -0.1253   0.6645   0.0599
 -10.500   0.0804   0.04240   0.03499  -0.1247   0.6466   0.0609
 -10.000   0.1085   0.04044   0.03297  -0.1242   0.6325   0.0619
  -9.500   0.1365   0.03852   0.03096  -0.1236   0.6180   0.0627
  -9.000   0.1541   0.03622   0.02849  -0.1221   0.6002   0.0637
  -8.500   0.1625   0.03328   0.02555  -0.1201   0.5917   0.0652
  -8.000   0.1748   0.03076   0.02293  -0.1180   0.5787   0.0666
  -7.500   0.1895   0.02881   0.02079  -0.1155   0.5622   0.0683
  -7.000   0.2095   0.02704   0.01902  -0.1131   0.5545   0.0702
  -6.500   0.2266   0.02546   0.01735  -0.1100   0.5431   0.0717
  -6.000   0.2439   0.02441   0.01612  -0.1061   0.5285   0.0730
  -5.500   0.2537   0.02303   0.01467  -0.1012   0.5198   0.0749
  -5.000   0.2601   0.02185   0.01345  -0.0950   0.5110   0.0774
  -4.500   0.2677   0.02122   0.01269  -0.0882   0.4995   0.0799
  -4.000   0.2722   0.02085   0.01218  -0.0804   0.4871   0.0825
  -3.500   0.2653   0.02045   0.01178  -0.0701   0.4803   0.0846
  -3.000   0.2246   0.02019   0.01145  -0.0533   0.4725   0.0873
  -2.500   0.1851   0.02012   0.01126  -0.0366   0.4637   0.0905
  -1.500   0.1126   0.01857   0.01031  -0.0051   0.4485   0.2540
  -1.000   0.1134   0.01781   0.01011   0.0037   0.4403   0.3594
  -0.500   0.1317   0.01781   0.01033   0.0093   0.4301   0.4131
  -0.000   0.1610   0.01809   0.01072   0.0129   0.4196   0.4465
   0.500   0.1951   0.01840   0.01115   0.0156   0.4119   0.4723
   1.000   0.2295   0.01887   0.01166   0.0180   0.4029   0.4951
   1.500   0.2612   0.01955   0.01232   0.0206   0.3908   0.5170
   2.000   0.2976   0.02016   0.01306   0.0223   0.3850   0.5366
   2.500   0.3330   0.02086   0.01381   0.0240   0.3760   0.5566
   3.000   0.3594   0.02203   0.01497   0.0265   0.3648   0.5762
   3.500   0.3973   0.02291   0.01591   0.0274   0.3571   0.5951
   4.000   0.4307   0.02398   0.01711   0.0287   0.3486   0.6182
   4.500   0.4582   0.02547   0.01858   0.0304   0.3394   0.6387
   5.000   0.4924   0.02667   0.01991   0.0314   0.3316   0.6654
   5.500   0.5245   0.02824   0.02155   0.0320   0.3246   0.6831
   6.000   0.5523   0.02996   0.02337   0.0332   0.3162   0.7094
   6.500   0.5797   0.03185   0.02526   0.0341   0.3072   0.7317
   7.000   0.6066   0.03388   0.02752   0.0349   0.3010   0.7614
   7.500   0.6325   0.03601   0.02972   0.0357   0.2927   0.7885
   8.000   0.6467   0.03894   0.03270   0.0373   0.2834   0.8183
   8.500   0.6722   0.04119   0.03519   0.0382   0.2773   0.8545
   9.000   0.6849   0.04437   0.03847   0.0399   0.2689   0.8874
   9.500   0.6957   0.04772   0.04185   0.0417   0.2600   0.9193
  10.000   0.7102   0.05104   0.04530   0.0430   0.2528   0.9501
  10.500   0.7283   0.05578   0.04999   0.0412   0.2425   0.9693
