  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3715                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.6414   0.27665   0.27368   0.0108   1.0000   0.0201
 -23.000  -0.6007   0.25543   0.25246  -0.0023   1.0000   0.0225
 -22.500  -0.5837   0.25070   0.24773  -0.0053   1.0000   0.0232
 -22.000  -0.5679   0.24556   0.24258  -0.0085   1.0000   0.0243
 -21.500  -0.5610   0.23748   0.23451  -0.0143   1.0000   0.0274
 -21.000  -0.5549   0.22982   0.22685  -0.0188   1.0000   0.0276
 -20.500  -0.3209   0.15867   0.15644  -0.0209   1.0000   0.0288
 -20.000  -0.3150   0.15572   0.15351  -0.0207   1.0000   0.0300
 -19.500  -0.3051   0.15075   0.14852  -0.0229   0.9993   0.0325
 -19.000  -0.3074   0.14314   0.14089  -0.0294   0.9978   0.0342
 -17.000  -0.8605   0.09169   0.08810  -0.0728   1.0000   0.0323
 -16.500  -0.9152   0.07770   0.07381  -0.0789   1.0000   0.0326
 -16.000  -0.9552   0.06750   0.06339  -0.0821   1.0000   0.0330
 -15.500  -0.9899   0.05927   0.05494  -0.0835   1.0000   0.0334
 -15.000  -1.0200   0.05242   0.04788  -0.0835   1.0000   0.0337
 -14.500  -1.0461   0.04668   0.04195  -0.0823   1.0000   0.0340
 -14.000  -1.0745   0.04149   0.03656  -0.0796   1.0000   0.0344
 -13.500  -1.0737   0.03520   0.03005  -0.0832   0.9954   0.0359
 -13.000  -1.0551   0.03138   0.02607  -0.0868   0.9901   0.0372
 -12.500  -1.0284   0.02903   0.02355  -0.0867   0.9849   0.0388
 -12.000  -0.9933   0.02713   0.02147  -0.0864   0.9799   0.0406
 -11.500  -0.9489   0.02535   0.01947  -0.0872   0.9763   0.0425
 -11.000  -0.8984   0.02339   0.01747  -0.0893   0.9734   0.0460
 -10.500  -0.8376   0.02232   0.01628  -0.0920   0.9714   0.0494
 -10.000  -0.7797   0.02105   0.01488  -0.0944   0.9697   0.0533
  -9.500  -0.7562   0.01996   0.01376  -0.0893   0.9630   0.0568
  -9.000  -0.7064   0.01939   0.01308  -0.0890   0.9594   0.0611
  -8.500  -0.6529   0.01828   0.01197  -0.0899   0.9565   0.0683
  -8.000  -0.5911   0.01775   0.01135  -0.0917   0.9538   0.0746
  -7.500  -0.5272   0.01697   0.01061  -0.0943   0.9517   0.0864
  -7.000  -0.4538   0.01626   0.00994  -0.0985   0.9494   0.1009
  -6.500  -0.3988   0.01572   0.00943  -0.0988   0.9437   0.1168
  -6.000  -0.3471   0.01517   0.00893  -0.0983   0.9365   0.1355
  -5.500  -0.2813   0.01462   0.00847  -0.1007   0.9322   0.1617
  -5.000  -0.2105   0.01408   0.00805  -0.1040   0.9290   0.1930
  -4.500  -0.1364   0.01359   0.00764  -0.1078   0.9265   0.2269
  -4.000  -0.0591   0.01303   0.00726  -0.1123   0.9245   0.2695
  -3.000   0.0483   0.01239   0.00684  -0.1113   0.9086   0.3413
  -2.500   0.1232   0.01175   0.00636  -0.1150   0.9049   0.3843
  -2.000   0.2025   0.01106   0.00580  -0.1194   0.9023   0.4276
  -1.500   0.2804   0.01037   0.00522  -0.1234   0.8992   0.4687
  -1.000   0.3300   0.01007   0.00507  -0.1217   0.8876   0.5048
  -0.500   0.3980   0.00942   0.00455  -0.1235   0.8790   0.5437
  -0.000   0.4741   0.00876   0.00398  -0.1270   0.8710   0.5824
   0.500   0.5226   0.00848   0.00382  -0.1247   0.8515   0.6156
   1.000   0.5810   0.00818   0.00359  -0.1245   0.8274   0.6472
   1.500   0.6415   0.00797   0.00334  -0.1247   0.7878   0.6761
   2.500   0.7381   0.00875   0.00351  -0.1203   0.6463   0.7238
   3.000   0.7831   0.00924   0.00382  -0.1178   0.5969   0.7451
   3.500   0.8267   0.00969   0.00416  -0.1150   0.5526   0.7671
   4.000   0.8698   0.01012   0.00450  -0.1122   0.5089   0.7886
   4.500   0.9116   0.01061   0.00487  -0.1092   0.4670   0.8115
   5.000   0.9523   0.01104   0.00526  -0.1060   0.4263   0.8390
   5.500   0.9880   0.01151   0.00569  -0.1018   0.3856   0.8825
   6.000   1.0269   0.01196   0.00611  -0.0984   0.3461   1.0000
   6.500   1.0698   0.01278   0.00671  -0.0962   0.3039   1.0000
   7.000   1.1115   0.01367   0.00739  -0.0939   0.2634   1.0000
   7.500   1.1513   0.01463   0.00817  -0.0913   0.2244   1.0000
   8.000   1.1890   0.01573   0.00905  -0.0884   0.1881   1.0000
   8.500   1.2273   0.01681   0.00999  -0.0857   0.1578   1.0000
   9.000   1.2625   0.01801   0.01108  -0.0825   0.1322   1.0000
   9.500   1.2964   0.01930   0.01227  -0.0793   0.1119   1.0000
  10.000   1.3285   0.02070   0.01361  -0.0758   0.0959   1.0000
  10.500   1.3554   0.02239   0.01525  -0.0718   0.0829   1.0000
  11.000   1.3869   0.02381   0.01671  -0.0686   0.0748   1.0000
  11.500   1.4103   0.02577   0.01871  -0.0646   0.0671   1.0000
  12.000   1.4361   0.02760   0.02059  -0.0611   0.0614   1.0000
  12.500   1.4507   0.03028   0.02334  -0.0565   0.0562   1.0000
  13.000   1.4734   0.03247   0.02567  -0.0533   0.0528   1.0000
  13.500   1.4878   0.03536   0.02864  -0.0497   0.0493   1.0000
  14.000   1.4918   0.03932   0.03273  -0.0457   0.0461   1.0000
  14.500   1.5078   0.04255   0.03613  -0.0433   0.0439   1.0000
  15.000   1.5178   0.04655   0.04028  -0.0411   0.0418   1.0000
  15.500   1.5191   0.05170   0.04555  -0.0393   0.0398   1.0000
  16.000   1.5067   0.05869   0.05272  -0.0378   0.0379   1.0000
  16.500   1.5118   0.06419   0.05845  -0.0376   0.0369   1.0000
  17.000   1.5110   0.07055   0.06502  -0.0379   0.0357   1.0000
  17.500   1.5061   0.07765   0.07231  -0.0388   0.0344   1.0000
  18.000   1.4989   0.08533   0.08017  -0.0404   0.0333   1.0000
  18.500   1.4874   0.09373   0.08872  -0.0424   0.0322   1.0000
