  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9812                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -25.000  -0.2868   0.22060   0.21846  -0.0407   0.9441   0.0096
 -24.500  -0.2822   0.21649   0.21435  -0.0413   0.9441   0.0101
 -24.000  -0.2774   0.21223   0.21008  -0.0418   0.9440   0.0108
 -23.500  -0.2726   0.20775   0.20559  -0.0424   0.9440   0.0116
 -23.000  -0.2679   0.20311   0.20095  -0.0429   0.9440   0.0124
 -22.500  -0.2639   0.19854   0.19637  -0.0432   0.9439   0.0128
 -22.000  -0.2612   0.19412   0.19195  -0.0436   0.9438   0.0129
 -21.500  -0.2598   0.18972   0.18756  -0.0435   0.9437   0.0130
 -21.000  -0.2614   0.18535   0.18320  -0.0430   0.9434   0.0131
 -19.500  -0.4251   0.26309   0.26034  -0.0505   0.9459   0.0137
 -19.000  -0.4134   0.25869   0.25593  -0.0522   0.9458   0.0141
 -18.500  -0.4023   0.25412   0.25134  -0.0538   0.9456   0.0148
 -18.000  -0.3915   0.24936   0.24658  -0.0554   0.9455   0.0156
 -17.500  -0.3781   0.24438   0.24160  -0.0580   0.9453   0.0172
 -17.000  -0.3674   0.23924   0.23644  -0.0606   0.9451   0.0180
 -16.500  -0.3590   0.23448   0.23169  -0.0630   0.9449   0.0182
 -16.000  -0.3516   0.23018   0.22739  -0.0651   0.9447   0.0183
 -15.500  -0.3501   0.22844   0.22567  -0.0644   0.9442   0.0184
 -15.000  -0.3402   0.22104   0.21826  -0.0641   0.9442   0.0189
 -14.500  -0.3294   0.21647   0.21369  -0.0640   0.9442   0.0195
 -14.000  -0.3209   0.21159   0.20883  -0.0640   0.9442   0.0206
 -13.500  -0.3141   0.20611   0.20335  -0.0641   0.9442   0.0224
 -13.000  -0.3166   0.19959   0.19685  -0.0655   0.9441   0.0246
 -12.500  -0.3154   0.19350   0.19078  -0.0655   0.9441   0.0247
 -12.000  -0.3149   0.18715   0.18445  -0.0647   0.9440   0.0248
 -11.500  -0.3092   0.17978   0.17711  -0.0626   0.9439   0.0258
 -11.000  -0.3033   0.17486   0.17220  -0.0607   0.9438   0.0265
 -10.500  -0.2994   0.16947   0.16682  -0.0593   0.9436   0.0274
 -10.000  -0.2967   0.16367   0.16105  -0.0582   0.9435   0.0286
  -9.500  -0.2987   0.15687   0.15428  -0.0569   0.9432   0.0310
  -9.000  -0.3179   0.14852   0.14598  -0.0549   0.9419   0.0326
  -8.500  -0.3243   0.14088   0.13837  -0.0535   0.9389   0.0328
  -8.000  -0.3315   0.13111   0.12863  -0.0542   0.9364   0.0339
  -7.500  -0.3155   0.12750   0.12502  -0.0535   0.9344   0.0351
  -7.000  -0.3020   0.12282   0.12035  -0.0547   0.9322   0.0368
  -6.500  -0.2932   0.11649   0.11403  -0.0581   0.9300   0.0391
  -4.500   0.1584   0.04519   0.04001  -0.2372   0.9303   0.0535
  -4.000   0.2444   0.04633   0.04110  -0.2451   0.9298   0.0657
  -3.500   0.3276   0.04766   0.04239  -0.2520   0.9292   0.0818
  -3.000   0.4083   0.04920   0.04398  -0.2582   0.9285   0.1061
  -2.500   0.4882   0.05101   0.04584  -0.2642   0.9278   0.1393
  -2.000   0.5701   0.05320   0.04815  -0.2705   0.9272   0.1843
