  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3926                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -25.000  -0.6721   0.27716   0.27392   0.0196   1.0000   0.0522
 -24.500  -0.6626   0.27001   0.26676   0.0161   1.0000   0.0502
 -24.000  -0.7057   0.24534   0.24199   0.0059   1.0000   0.0542
 -23.500  -0.6846   0.24288   0.23954   0.0038   1.0000   0.0551
 -23.000  -0.6633   0.24026   0.23693   0.0018   1.0000   0.0559
 -22.500  -0.6482   0.23566   0.23233  -0.0010   1.0000   0.0577
 -22.000  -0.6954   0.21367   0.21026  -0.0103   1.0000   0.0650
 -21.500  -0.6816   0.20893   0.20553  -0.0129   1.0000   0.0669
 -21.000  -0.3231   0.15747   0.15485  -0.0256   1.0000   0.0638
 -20.500  -0.3032   0.15717   0.15459  -0.0253   1.0000   0.0650
 -20.000  -0.2983   0.15321   0.15063  -0.0261   1.0000   0.0665
 -19.500  -0.3485   0.13636   0.13370  -0.0317   1.0000   0.0737
 -19.000  -0.3357   0.13531   0.13268  -0.0311   1.0000   0.0749
 -18.500  -0.3186   0.13288   0.13027  -0.0327   0.9990   0.0767
 -18.000  -0.3674   0.11528   0.11255  -0.0424   0.9963   0.0875
 -16.000  -0.7018   0.04991   0.04583  -0.0805   0.9837   0.1232
 -15.500  -0.6982   0.04523   0.04107  -0.0835   0.9787   0.1286
 -15.000  -0.6984   0.04057   0.03636  -0.0859   0.9762   0.1337
 -14.500  -0.7188   0.03470   0.03031  -0.0868   0.9753   0.1380
 -14.000  -0.7259   0.02866   0.02404  -0.0885   0.9740   0.1411
 -13.500  -0.7099   0.02389   0.01931  -0.0905   0.9726   0.1485
 -12.500  -0.6942   0.01484   0.01003  -0.0921   0.9582   0.1589
 -12.000  -0.6663   0.01132   0.00652  -0.0944   0.9563   0.1669
 -11.000  -0.6252   0.00613   0.00119  -0.0951   0.9402   0.1795
 -10.500  -0.6170   0.00437  -0.00057  -0.0921   0.9249   0.1875
 -10.000  -0.6057   0.00295  -0.00198  -0.0893   0.9090   0.1949
  -9.500  -0.5741   0.00206  -0.00296  -0.0887   0.8990   0.2018
  -9.000  -0.5487   0.00130  -0.00372  -0.0870   0.8880   0.2114
  -8.500  -0.5063   0.00075  -0.00427  -0.0881   0.8823   0.2218
  -8.000  -0.4729   0.00051  -0.00464  -0.0867   0.8651   0.2285
  -7.500  -0.4182   0.00026  -0.00486  -0.0898   0.8555   0.2433
  -7.000  -0.3904   0.00018  -0.00505  -0.0872   0.8327   0.2525
  -6.500  -0.3396   0.00012  -0.00519  -0.0886   0.8142   0.2649
  -6.000  -0.2899   0.00009  -0.00527  -0.0899   0.7934   0.2781
  -5.500  -0.2439   0.00008  -0.00542  -0.0898   0.7726   0.2867
  -5.000  -0.1881   0.00006  -0.00544  -0.0917   0.7512   0.3046
  -4.500  -0.1435   0.00006  -0.00550  -0.0908   0.7310   0.3158
  -4.000  -0.0858   0.00005  -0.00560  -0.0925   0.7071   0.3317
  -3.500  -0.0409   0.00005  -0.00557  -0.0914   0.6896   0.3454
  -3.000   0.0153   0.00005  -0.00574  -0.0925   0.6650   0.3584
  -2.500   0.0621   0.00005  -0.00564  -0.0916   0.6484   0.3751
  -2.000   0.1160   0.00005  -0.00580  -0.0921   0.6257   0.3876
  -1.500   0.1648   0.00005  -0.00570  -0.0914   0.6089   0.4054
  -1.000   0.2159   0.00006  -0.00579  -0.0913   0.5882   0.4210
  -0.500   0.2666   0.00006  -0.00577  -0.0909   0.5716   0.4362
  -0.000   0.3154   0.00007  -0.00577  -0.0903   0.5521   0.4538
   0.500   0.3667   0.00008  -0.00581  -0.0901   0.5359   0.4661
   1.000   0.4117   0.00008  -0.00573  -0.0887   0.5179   0.4865
   1.500   0.4598   0.00011  -0.00576  -0.0880   0.5004   0.5028
   2.000   0.5057   0.00012  -0.00569  -0.0867   0.4855   0.5203
   2.500   0.5505   0.00016  -0.00571  -0.0854   0.4652   0.5384
   3.000   0.5960   0.00019  -0.00562  -0.0842   0.4542   0.5530
   3.500   0.6347   0.00024  -0.00553  -0.0818   0.4376   0.5731
   4.000   0.6771   0.00031  -0.00545  -0.0801   0.4235   0.5894
   4.500   0.7162   0.00039  -0.00529  -0.0779   0.4098   0.6087
   5.000   0.7513   0.00055  -0.00518  -0.0751   0.3922   0.6261
   5.500   0.7882   0.00070  -0.00493  -0.0727   0.3827   0.6419
   6.000   0.8176   0.00096  -0.00461  -0.0691   0.3687   0.6617
   6.500   0.8480   0.00136  -0.00422  -0.0660   0.3555   0.6767
   7.000   0.8755   0.00179  -0.00365  -0.0625   0.3445   0.6945
   7.500   0.8942   0.00258  -0.00285  -0.0579   0.3312   0.7111
   8.000   0.9206   0.00351  -0.00187  -0.0549   0.3206   0.7233
   8.500   0.9350   0.00467  -0.00057  -0.0500   0.3101   0.7397
   9.000   0.9392   0.00659   0.00137  -0.0442   0.2970   0.7531
   9.500   0.9478   0.00870   0.00362  -0.0395   0.2887   0.7634
  10.000   0.9389   0.01164   0.00668  -0.0332   0.2787   0.7714
  10.500   0.9209   0.01467   0.00979  -0.0260   0.2667   0.7804
  11.000   0.9239   0.01680   0.01209  -0.0216   0.2596   0.7904
  11.500   0.9211   0.01948   0.01488  -0.0179   0.2503   0.7995
  12.000   0.9222   0.02214   0.01748  -0.0150   0.2380   0.8062
  12.500   0.9177   0.02457   0.02013  -0.0112   0.2322   0.8147
  13.000   0.9094   0.02725   0.02292  -0.0076   0.2239   0.8219
  13.500   0.9064   0.02975   0.02539  -0.0048   0.2130   0.8295
  14.000   0.9053   0.03278   0.02860  -0.0037   0.2071   0.8370
  14.500   0.9066   0.03558   0.03147  -0.0028   0.1993   0.8434
  15.000   0.8948   0.03821   0.03410   0.0001   0.1898   0.8487
  15.500   0.8904   0.04076   0.03681   0.0019   0.1843   0.8543
  16.000   0.8818   0.04411   0.04028   0.0023   0.1777   0.8605
  16.500   0.8867   0.04681   0.04292   0.0019   0.1693   0.8681
  17.000   0.8781   0.05022   0.04649   0.0018   0.1634   0.8731
  17.500   0.8676   0.05318   0.04958   0.0025   0.1575   0.8778
  18.000   0.8620   0.05613   0.05253   0.0024   0.1509   0.8836
  18.500   0.8641   0.05891   0.05539   0.0015   0.1450   0.8904
  19.000   0.8501   0.06383   0.06047  -0.0014   0.1391   0.8950
  19.500   0.8476   0.06599   0.06263  -0.0012   0.1336   0.8997
  20.000   0.8413   0.06911   0.06583  -0.0022   0.1280   0.9049
  20.500   0.8177   0.07480   0.07172  -0.0057   0.1229   0.9099
  21.000   0.8186   0.07826   0.07520  -0.0082   0.1177   0.9149
  21.500   0.8212   0.07992   0.07687  -0.0084   0.1126   0.9201
  22.000   0.7447   0.09242   0.08973  -0.0165   0.1054   0.9221
  22.500   0.7602   0.09377   0.09105  -0.0177   0.1020   0.9275
  24.000   1.4365   0.15002   0.14576  -0.0577   0.0978   0.9806
  24.500   1.4332   0.15686   0.15276  -0.0620   0.0949   0.9836
