     1.000000    0.001575
     0.991084    0.010104
     0.975945    0.023819
     0.959148    0.037908
     0.941285    0.051590
     0.922809    0.064334
     0.903983    0.075850
     0.884922    0.085999
     0.865627    0.094727
     0.845979    0.102018
     0.825664    0.107864
     0.803890    0.112219
     0.778824    0.115628
     0.750515    0.119131
     0.720360    0.122494
     0.689357    0.125553
     0.658019    0.128228
     0.626579    0.130481
     0.595143    0.132293
     0.563764    0.133646
     0.532480    0.134527
     0.501319    0.134920
     0.470311    0.134806
     0.439485    0.134169
     0.408874    0.132987
     0.378514    0.131241
     0.348446    0.128909
     0.318721    0.125970
     0.289397    0.122401
     0.260551    0.118184
     0.232283    0.113304
     0.204737    0.107758
     0.178116    0.101565
     0.152715    0.094783
     0.128933    0.087533
     0.107241    0.080018
     0.088064    0.072497
     0.071617    0.065229
     0.057828    0.058389
     0.046405    0.052048
     0.036969    0.046194
     0.029154    0.040772
     0.022657    0.035711
     0.017239    0.030941
     0.012726    0.026400
     0.008994    0.022036
     0.005960    0.017806
     0.003572    0.013681
     0.001804    0.009648
     0.000643    0.005713
     0.000072    0.001903
     0.000065   -0.001772
     0.000655   -0.005504
     0.001939   -0.009235
     0.003969   -0.012857
     0.006738   -0.016288
     0.010222   -0.019489
     0.014408   -0.022457
     0.019317   -0.025210
     0.025016   -0.027769
     0.031623   -0.030153
     0.039312   -0.032371
     0.048336   -0.034421
     0.059028   -0.036276
     0.071808   -0.037885
     0.087155   -0.039154
     0.105499   -0.039954
     0.127039   -0.040133
     0.151581   -0.039570
     0.178592   -0.038221
     0.207436   -0.036122
     0.237578   -0.033358
     0.268642   -0.030027
     0.300385   -0.026223
     0.332653   -0.022032
     0.365343   -0.017528
     0.398383   -0.012774
     0.431720   -0.007830
     0.465307   -0.002744
     0.499099    0.002436
     0.533026    0.007665
     0.566970    0.012895
     0.600838    0.018086
     0.634591    0.023212
     0.668175    0.028248
     0.701441    0.033162
     0.733972    0.037887
     0.764820    0.042288
     0.792416    0.046157
     0.815831    0.048922
     0.837079    0.049710
     0.857432    0.048842
     0.877344    0.046459
     0.897002    0.042619
     0.916464    0.037363
     0.935687    0.030754
     0.954515    0.022916
     0.972644    0.014095
     0.989606    0.004713
     1.000000   -0.001575
