  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8830                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.3284   0.28473   0.28138  -0.0563   0.9526   0.0551
 -24.000  -0.3134   0.28134   0.27799  -0.0590   0.9523   0.0575
 -22.500  -0.2844   0.26471   0.26133  -0.0695   0.9514   0.0625
 -22.000  -0.2608   0.26329   0.25992  -0.0720   0.9511   0.0639
 -21.500  -0.2411   0.26095   0.25759  -0.0751   0.9507   0.0668
 -20.500  -0.2490   0.25580   0.25242  -0.0788   0.9492   0.0694
 -20.000  -0.2390   0.25199   0.24862  -0.0784   0.9492   0.0678
 -19.500  -0.2487   0.24334   0.23996  -0.0790   0.9491   0.0679
 -18.500  -0.5937   0.16043   0.15654  -0.1006   0.9489   0.0947
 -18.000  -0.5828   0.15700   0.15318  -0.0976   0.9485   0.0961
 -17.500  -0.3868   0.18884   0.18542  -0.0743   0.9432   0.0821
 -17.000  -0.3609   0.18695   0.18356  -0.0752   0.9398   0.0830
 -16.500  -0.3319   0.18497   0.18160  -0.0773   0.9375   0.0842
 -16.000  -0.3069   0.18088   0.17750  -0.0814   0.9355   0.0865
 -14.500  -0.7926   0.08443   0.07937  -0.1279   0.9312   0.1195
 -13.500  -0.8250   0.07295   0.06795  -0.1183   0.9035   0.1261
 -13.000  -0.8110   0.06720   0.06209  -0.1226   0.8978   0.1298
 -12.500  -0.7812   0.06290   0.05765  -0.1278   0.8954   0.1333
 -12.000  -0.7472   0.05902   0.05360  -0.1337   0.8939   0.1366
 -11.500  -0.7637   0.05382   0.04842  -0.1282   0.8772   0.1406
 -11.000  -0.7402   0.04981   0.04437  -0.1315   0.8755   0.1449
 -10.000  -0.7854   0.04190   0.03625  -0.1183   0.8447   0.1505
  -9.500  -0.7356   0.03913   0.03337  -0.1224   0.8405   0.1549
