  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4432                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -25.000  -0.3017   0.24283   0.23948  -0.0382   1.0000   0.0648
 -23.500  -0.3065   0.22830   0.22503  -0.0410   1.0000   0.0692
 -23.000  -0.3066   0.22503   0.22179  -0.0400   1.0000   0.0684
 -22.500  -0.2917   0.22153   0.21834  -0.0423   0.9992   0.0723
 -22.000  -0.2498   0.21752   0.21433  -0.0490   0.9970   0.0745
 -21.000  -0.2316   0.19396   0.19066  -0.0668   0.9914   0.0751
 -20.500  -0.3404   0.16075   0.15723  -0.0816   0.9892   0.0888
 -20.000  -0.2676   0.16161   0.15814  -0.0872   0.9868   0.0878
 -18.500  -0.7594   0.06926   0.06417  -0.1261   0.9811   0.1183
 -18.000  -0.7495   0.06311   0.05791  -0.1303   0.9744   0.1212
 -17.500  -0.7297   0.05732   0.05197  -0.1357   0.9687   0.1240
 -17.000  -0.7065   0.05218   0.04667  -0.1404   0.9620   0.1265
 -16.500  -0.6793   0.04841   0.04293  -0.1433   0.9533   0.1306
 -16.000  -0.6710   0.04453   0.03899  -0.1431   0.9387   0.1338
 -15.500  -0.6556   0.04086   0.03517  -0.1437   0.9237   0.1371
 -15.000  -0.6400   0.03787   0.03204  -0.1432   0.9080   0.1396
 -14.500  -0.6227   0.03509   0.02915  -0.1422   0.8905   0.1436
 -14.000  -0.6040   0.03251   0.02655  -0.1415   0.8750   0.1475
 -13.500  -0.5829   0.03014   0.02403  -0.1407   0.8565   0.1513
 -13.000  -0.5552   0.02828   0.02203  -0.1402   0.8403   0.1550
 -12.500  -0.5291   0.02642   0.02003  -0.1391   0.8231   0.1591
 -12.000  -0.5031   0.02469   0.01825  -0.1379   0.8060   0.1642
 -11.500  -0.4740   0.02323   0.01673  -0.1366   0.7899   0.1687
 -11.000  -0.4392   0.02218   0.01546  -0.1355   0.7704   0.1731
 -10.500  -0.4075   0.02096   0.01422  -0.1339   0.7568   0.1786
 -10.000  -0.3778   0.01989   0.01305  -0.1317   0.7374   0.1846
  -9.500  -0.3423   0.01912   0.01222  -0.1300   0.7221   0.1900
  -9.000  -0.3052   0.01855   0.01147  -0.1281   0.7050   0.1944
  -8.500  -0.2738   0.01773   0.01063  -0.1253   0.6886   0.2027
  -8.000  -0.2414   0.01714   0.01004  -0.1224   0.6739   0.2094
  -7.500  -0.2047   0.01688   0.00958  -0.1197   0.6539   0.2152
  -7.000  -0.1727   0.01637   0.00907  -0.1162   0.6420   0.2227
  -6.500  -0.1471   0.01600   0.00866  -0.1113   0.6263   0.2311
  -6.000  -0.1195   0.01585   0.00844  -0.1065   0.6123   0.2381
  -5.500  -0.0955   0.01583   0.00833  -0.1007   0.6003   0.2428
  -5.000  -0.0776   0.01555   0.00802  -0.0939   0.5851   0.2546
  -4.500  -0.0482   0.01542   0.00790  -0.0891   0.5739   0.2636
  -4.000  -0.0171   0.01538   0.00780  -0.0845   0.5637   0.2703
  -3.500   0.0015   0.01518   0.00757  -0.0776   0.5523   0.2822
  -3.000   0.0339   0.01512   0.00752  -0.0733   0.5410   0.2935
  -2.500   0.0621   0.01508   0.00748  -0.0682   0.5337   0.3018
  -2.000   0.0952   0.01496   0.00738  -0.0642   0.5251   0.3166
  -1.500   0.1331   0.01502   0.00743  -0.0611   0.5155   0.3304
  -1.000   0.1836   0.01518   0.00752  -0.0605   0.5065   0.3418
  -0.500   0.2188   0.01511   0.00761  -0.0570   0.5011   0.3628
  -0.000   0.2609   0.01525   0.00776  -0.0549   0.4945   0.3768
   0.500   0.3028   0.01528   0.00788  -0.0528   0.4875   0.4026
   1.000   0.3508   0.01550   0.00808  -0.0520   0.4785   0.4272
   1.500   0.3985   0.01564   0.00837  -0.0510   0.4722   0.4603
   2.000   0.4371   0.01581   0.00876  -0.0486   0.4674   0.4997
   2.500   0.4796   0.01604   0.00915  -0.0469   0.4617   0.5369
   3.000   0.5232   0.01634   0.00954  -0.0455   0.4555   0.5719
   3.500   0.5700   0.01678   0.00996  -0.0446   0.4471   0.6007
   4.000   0.6190   0.01714   0.01048  -0.0442   0.4407   0.6375
   4.500   0.6564   0.01770   0.01118  -0.0420   0.4366   0.6665
