  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4416                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -25.000  -0.6392   0.28508   0.28218   0.0313   1.0000   0.0180
 -24.500  -0.6224   0.27888   0.27596   0.0267   1.0000   0.0196
 -24.000  -0.6091   0.27176   0.26885   0.0202   1.0000   0.0203
 -23.000  -0.5756   0.25853   0.25561   0.0127   1.0000   0.0209
 -22.500  -0.5567   0.25362   0.25070   0.0094   1.0000   0.0214
 -22.000  -0.5388   0.24825   0.24534   0.0056   1.0000   0.0222
 -21.500  -0.5215   0.24232   0.23941   0.0017   1.0000   0.0237
 -20.000  -0.4779   0.22085   0.21794  -0.0110   1.0000   0.0263
 -19.500  -0.4590   0.21581   0.21290  -0.0139   1.0000   0.0270
 -19.000  -0.4415   0.21034   0.20743  -0.0170   1.0000   0.0282
 -18.000  -0.4293   0.19318   0.19030  -0.0276   1.0000   0.0319
 -17.500  -0.4059   0.18831   0.18543  -0.0285   1.0000   0.0325
 -17.000  -0.3871   0.18344   0.18056  -0.0306   1.0000   0.0334
 -16.500  -0.3715   0.17779   0.17492  -0.0332   1.0000   0.0350
 -14.500  -0.8513   0.04900   0.04508  -0.0983   1.0000   0.0339
 -14.000  -0.9019   0.04076   0.03659  -0.0995   1.0000   0.0340
 -13.500  -0.9677   0.03683   0.03248  -0.0904   1.0000   0.0341
 -13.000  -0.9451   0.03344   0.02885  -0.0920   0.9932   0.0350
 -12.500  -0.8930   0.03048   0.02561  -0.0964   0.9883   0.0366
 -12.000  -0.8484   0.02834   0.02319  -0.0975   0.9791   0.0380
 -11.500  -0.7984   0.02484   0.01941  -0.1002   0.9731   0.0399
 -11.000  -0.7311   0.02315   0.01763  -0.1044   0.9699   0.0420
 -10.500  -0.6795   0.02175   0.01607  -0.1049   0.9610   0.0441
 -10.000  -0.6160   0.02051   0.01461  -0.1073   0.9543   0.0460
  -9.500  -0.5543   0.01848   0.01254  -0.1098   0.9485   0.0499
  -9.000  -0.5010   0.01756   0.01152  -0.1096   0.9378   0.0531
  -8.500  -0.4477   0.01624   0.01004  -0.1093   0.9259   0.0563
  -8.000  -0.3946   0.01527   0.00905  -0.1090   0.9147   0.0607
  -7.500  -0.3423   0.01470   0.00837  -0.1081   0.9015   0.0649
  -7.000  -0.2891   0.01366   0.00729  -0.1077   0.8893   0.0714
  -6.500  -0.2368   0.01318   0.00672  -0.1069   0.8744   0.0768
  -6.000  -0.1829   0.01240   0.00592  -0.1064   0.8595   0.0861
  -5.500  -0.1299   0.01185   0.00529  -0.1056   0.8419   0.0953
  -5.000  -0.0750   0.01146   0.00486  -0.1053   0.8254   0.1065
  -4.500  -0.0207   0.01098   0.00436  -0.1048   0.8069   0.1220
  -4.000   0.0333   0.01061   0.00399  -0.1043   0.7873   0.1395
  -3.500   0.0879   0.01032   0.00367  -0.1038   0.7664   0.1606
  -2.500   0.1966   0.00988   0.00323  -0.1029   0.7227   0.2165
  -2.000   0.2505   0.00972   0.00309  -0.1023   0.6994   0.2522
  -1.500   0.3044   0.00963   0.00299  -0.1018   0.6768   0.2928
  -1.000   0.3573   0.00950   0.00292  -0.1011   0.6533   0.3482
  -0.500   0.4094   0.00926   0.00289  -0.1004   0.6305   0.4337
  -0.000   0.4596   0.00888   0.00299  -0.0993   0.6107   0.5984
   0.500   0.5080   0.00868   0.00314  -0.0975   0.5909   0.7423
   1.000   0.5547   0.00859   0.00334  -0.0948   0.5730   0.8715
   1.500   0.6193   0.00880   0.00358  -0.0959   0.5570   0.9573
   2.000   0.7017   0.00917   0.00377  -0.1015   0.5393   0.9906
   2.500   0.7746   0.00939   0.00392  -0.1054   0.5261   1.0000
   3.000   0.8182   0.00966   0.00406  -0.1030   0.5127   1.0000
   3.500   0.8642   0.00993   0.00427  -0.1010   0.5011   1.0000
   4.000   0.9112   0.01018   0.00447  -0.0993   0.4894   1.0000
   4.500   0.9590   0.01060   0.00478  -0.0977   0.4761   1.0000
   5.000   1.0082   0.01082   0.00503  -0.0965   0.4662   1.0000
   5.500   1.0557   0.01121   0.00534  -0.0949   0.4529   1.0000
   6.000   1.1048   0.01155   0.00570  -0.0937   0.4414   1.0000
