  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1411                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.5126   0.21518   0.21301   0.0355   1.0000   0.0126
 -24.000  -0.5045   0.20841   0.20622   0.0318   1.0000   0.0135
 -23.500  -0.4969   0.20190   0.19970   0.0281   1.0000   0.0136
 -23.000  -0.4828   0.19315   0.19095   0.0256   1.0000   0.0140
 -22.500  -0.4684   0.18703   0.18483   0.0232   1.0000   0.0146
 -22.000  -0.4557   0.18096   0.17875   0.0204   1.0000   0.0153
 -21.500  -0.4433   0.17468   0.17245   0.0175   1.0000   0.0162
 -21.000  -0.4313   0.16818   0.16594   0.0145   1.0000   0.0176
 -20.500  -0.4249   0.16201   0.15976   0.0104   1.0000   0.0189
 -20.000  -0.4170   0.15564   0.15340   0.0067   1.0000   0.0190
 -19.500  -0.3988   0.14725   0.14501   0.0050   1.0000   0.0198
 -19.000  -0.3834   0.14188   0.13964   0.0028   1.0000   0.0208
 -18.500  -0.3699   0.13621   0.13395   0.0002   1.0000   0.0224
 -18.000  -0.3641   0.13061   0.12835  -0.0040   1.0000   0.0255
 -17.500  -0.3563   0.12475   0.12249  -0.0075   1.0000   0.0258
 -17.000  -0.3461   0.11829   0.11602  -0.0106   1.0000   0.0259
 -16.500  -0.6658   0.19685   0.19419   0.0321   1.0000   0.0243
