  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2630                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.7905   0.16344   0.15935  -0.0557   1.0000   0.0947
 -24.000  -0.7204   0.16856   0.16461  -0.0544   1.0000   0.0941
 -23.500  -0.6640   0.17201   0.16815  -0.0537   1.0000   0.0936
 -23.000  -0.6156   0.17470   0.17091  -0.0530   1.0000   0.0929
 -22.500  -0.5681   0.17779   0.17407  -0.0520   1.0000   0.0915
 -20.500  -1.0029   0.09616   0.09115  -0.0771   1.0000   0.1251
 -20.000  -1.0113   0.09190   0.08691  -0.0761   1.0000   0.1283
 -19.500  -1.0326   0.08626   0.08118  -0.0751   1.0000   0.1315
 -19.000  -1.0521   0.08115   0.07594  -0.0736   1.0000   0.1344
 -18.500  -1.0481   0.07615   0.07088  -0.0751   0.9988   0.1386
 -18.000  -1.0271   0.07083   0.06558  -0.0795   0.9962   0.1432
 -17.500  -1.0127   0.06488   0.05952  -0.0840   0.9930   0.1474
 -17.000  -0.9911   0.05964   0.05410  -0.0885   0.9900   0.1508
 -16.500  -0.9656   0.05508   0.04958  -0.0926   0.9873   0.1570
 -16.000  -0.9333   0.05059   0.04506  -0.0977   0.9851   0.1623
 -15.500  -0.9093   0.04633   0.04066  -0.1009   0.9804   0.1667
 -15.000  -0.8821   0.04302   0.03731  -0.1027   0.9736   0.1720
 -14.500  -0.8523   0.03898   0.03330  -0.1065   0.9683   0.1784
 -14.000  -0.8054   0.03573   0.02996  -0.1116   0.9642   0.1843
 -13.500  -0.7614   0.03272   0.02686  -0.1156   0.9588   0.1900
 -13.000  -0.7413   0.03010   0.02429  -0.1148   0.9475   0.1969
 -12.500  -0.7132   0.02771   0.02184  -0.1147   0.9359   0.2032
 -12.000  -0.6786   0.02587   0.01985  -0.1147   0.9244   0.2076
 -11.500  -0.6612   0.02388   0.01792  -0.1118   0.9114   0.2161
 -11.000  -0.6338   0.02217   0.01617  -0.1100   0.8983   0.2233
 -10.500  -0.5996   0.02101   0.01489  -0.1087   0.8858   0.2290
 -10.000  -0.5723   0.01961   0.01349  -0.1062   0.8717   0.2373
  -9.500  -0.5393   0.01845   0.01229  -0.1042   0.8575   0.2457
  -9.000  -0.5040   0.01767   0.01144  -0.1022   0.8447   0.2525
  -8.500  -0.4685   0.01677   0.01048  -0.0999   0.8301   0.2610
  -8.000  -0.4336   0.01600   0.00970  -0.0975   0.8151   0.2706
  -7.500  -0.3959   0.01549   0.00914  -0.0950   0.8006   0.2784
  -7.000  -0.3552   0.01490   0.00843  -0.0929   0.7837   0.2875
  -6.500  -0.3233   0.01439   0.00800  -0.0892   0.7692   0.2980
  -6.000  -0.2854   0.01409   0.00758  -0.0860   0.7508   0.3067
  -5.500  -0.2519   0.01384   0.00727  -0.0821   0.7341   0.3158
  -5.000  -0.2202   0.01355   0.00699  -0.0777   0.7154   0.3276
  -4.500  -0.1802   0.01344   0.00680  -0.0747   0.6967   0.3371
  -4.000  -0.1406   0.01326   0.00653  -0.0717   0.6771   0.3475
  -3.500  -0.1040   0.01310   0.00639  -0.0681   0.6590   0.3606
  -3.000  -0.0644   0.01307   0.00625  -0.0649   0.6389   0.3705
  -2.500  -0.0249   0.01297   0.00612  -0.0618   0.6217   0.3826
  -2.000   0.0114   0.01289   0.00605  -0.0580   0.6044   0.3965
  -1.500   0.0513   0.01296   0.00602  -0.0549   0.5871   0.4066
  -1.000   0.0856   0.01285   0.00593  -0.0507   0.5724   0.4209
  -0.500   0.1216   0.01294   0.00596  -0.0469   0.5539   0.4352
  -0.000   0.1559   0.01296   0.00599  -0.0427   0.5430   0.4451
   0.500   0.1924   0.01298   0.00603  -0.0391   0.5282   0.4627
   1.000   0.2365   0.01317   0.00622  -0.0370   0.5141   0.4778
   1.500   0.2798   0.01334   0.00638  -0.0348   0.5020   0.4898
   2.000   0.3182   0.01358   0.00664  -0.0318   0.4871   0.5099
   2.500   0.3650   0.01384   0.00691  -0.0304   0.4759   0.5240
   3.000   0.4084   0.01404   0.00717  -0.0284   0.4638   0.5428
   3.500   0.4495   0.01449   0.00758  -0.0262   0.4489   0.5611
   4.000   0.4945   0.01484   0.00797  -0.0247   0.4399   0.5748
   4.500   0.5365   0.01517   0.00842  -0.0227   0.4283   0.5979
   5.000   0.5786   0.01580   0.00893  -0.0209   0.4138   0.6136
   5.500   0.6212   0.01619   0.00948  -0.0193   0.4062   0.6345
   6.000   0.6612   0.01677   0.01013  -0.0173   0.3952   0.6554
