     1.000000    0.000630
     0.990005    0.001526
     0.968984    0.003376
     0.946947    0.005267
     0.924879    0.007113
     0.902805    0.008913
     0.880726    0.010668
     0.858642    0.012380
     0.836553    0.014048
     0.814461    0.015674
     0.792365    0.017258
     0.770266    0.018800
     0.748164    0.020299
     0.726060    0.021757
     0.703954    0.023171
     0.681847    0.024542
     0.659739    0.025868
     0.637630    0.027148
     0.615521    0.028381
     0.593411    0.029564
     0.571303    0.030697
     0.549196    0.031775
     0.527090    0.032798
     0.504986    0.033761
     0.482886    0.034662
     0.460788    0.035497
     0.438695    0.036261
     0.416606    0.036950
     0.394524    0.037558
     0.372448    0.038081
     0.350381    0.038512
     0.328324    0.038842
     0.306279    0.039066
     0.284247    0.039173
     0.262233    0.039152
     0.240241    0.038992
     0.218274    0.038679
     0.196340    0.038194
     0.174448    0.037518
     0.152612    0.036624
     0.130853    0.035478
     0.109203    0.034036
     0.087720    0.032232
     0.066517    0.029971
     0.045866    0.027107
     0.026758    0.023477
     0.012774    0.019565
     0.005549    0.016422
     0.001921    0.013831
     0.000231    0.011345
     0.000148    0.008922
     0.001669    0.006424
     0.005077    0.003848
     0.011835    0.000771
     0.025146   -0.003115
     0.043996   -0.006842
     0.064587   -0.009819
     0.085775   -0.012194
     0.107259   -0.014119
     0.128919   -0.015695
     0.150692   -0.016988
     0.172545   -0.018045
     0.194456   -0.018900
     0.216411   -0.019581
     0.238400   -0.020109
     0.260418   -0.020501
     0.282458   -0.020771
     0.304517   -0.020933
     0.326591   -0.020997
     0.348679   -0.020972
     0.370779   -0.020866
     0.392889   -0.020687
     0.415007   -0.020441
     0.437133   -0.020134
     0.459265   -0.019770
     0.481403   -0.019355
     0.503547   -0.018893
     0.525695   -0.018388
     0.547846   -0.017842
     0.570001   -0.017260
     0.592159   -0.016643
     0.614320   -0.015994
     0.636482   -0.015315
     0.658646   -0.014609
     0.680811   -0.013875
     0.702977   -0.013116
     0.725143   -0.012333
     0.747310   -0.011526
     0.769476   -0.010696
     0.791641   -0.009843
     0.813806   -0.008967
     0.835969   -0.008069
     0.858131   -0.007147
     0.880290   -0.006201
     0.902447   -0.005230
     0.924601   -0.004234
     0.946751   -0.003210
     0.968873   -0.002160
     0.989974   -0.001130
     1.000000   -0.000630
