  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3827                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -25.000  -0.6233   0.25014   0.24684  -0.0073   1.0000   0.0538
 -24.500  -0.6038   0.24930   0.24602  -0.0078   1.0000   0.0545
 -24.000  -0.5887   0.24702   0.24375  -0.0088   1.0000   0.0555
 -23.500  -0.5830   0.24173   0.23846  -0.0107   1.0000   0.0570
 -23.000  -0.6254   0.22300   0.21966  -0.0173   1.0000   0.0630
 -22.500  -0.6084   0.22089   0.21757  -0.0181   1.0000   0.0639
 -22.000  -0.5988   0.21672   0.21340  -0.0196   1.0000   0.0657
 -20.000  -0.3255   0.15002   0.14740  -0.0311   0.9981   0.0723
 -19.500  -0.2792   0.14676   0.14412  -0.0386   0.9918   0.0736
 -19.000  -0.2591   0.13929   0.13659  -0.0469   0.9882   0.0773
 -18.500  -0.2629   0.12846   0.12567  -0.0573   0.9857   0.0842
